avgBuildLatency,timeFlag,ageAtCD,totalBuilds,nIssuesOfDockerfile,nLinesOfDockerfile,totalCommits,workflow,baseImage
25.26440804,3,30.8583,1000,6,14,4,Docker,debian
25.283328,11,0.0233,118,5,6,21,Docker,debian
25.30835,1,124.152,186,0.9615,42.6154,503,Docker,debian
25.35,13,0.5667,112,4,17,11,Docker,alpine
25.37192632,0,0.002,0,17.0909,56.1818,51,Travis,ubuntu
25.375,22,0,259,2,22,11,Docker,alpine
25.3833,9,0.0212,77,4,15,3,Docker,alpine
25.4,1,587.536,60,9.5294,27.1765,21,Docker,debian
25.4,9,0.002,187,10,22,1,Docker,apache
25.46264138,13,30.8583,1000,6,14,4,Docker,debian
25.48333333,12,0.0021,161,14,27,19,Docker,debian
25.54668,11,0.0638,182,4,20.3333,49,Docker,baseimage-oraclejdk
25.55954286,6,0.0183,143,1,6,21,Docker,alpine
25.620825,13,8.4219,129,2,37,41,Docker,alpine-glibc
25.625,22,0.7375,394,14,37,11,Docker,ubuntu
25.65714286,7,0.001,173,5.6667,15.5,27,Docker,debian
25.67477297,8,0.0035,243,1,11,27,Docker,alpine
25.70925802,7,23.0597,0,2.8182,7.8182,4106,Circle,alpine
25.71060909,5,2.0159,0,9.9474,18.9474,63,Circle,stage3-amd64
25.725,3,0.1041,0,24,30,46,Circle,ubuntu
25.75001,8,0.0233,118,5,6,21,Docker,debian
25.77173478,11,0.0031,705,7,15.25,4,Docker,php
25.78334118,5,0.0032,228,6,16,61,Docker,debian
25.83333333,1,28.0393,87,1,14,17,Docker,python
25.86172963,11,0.0188,377,2,4,1,Docker,debian
25.90834,19,0.0017,63,9,38,17,Docker,baseimage
25.965275,0,1.0056,29,15.6429,52.8571,54,Docker,ubuntu
25.9667,1,0.0151,13,4.6667,23.6667,10,Docker,debian
25.9864625,1,0.0025,79,4,28.5,11,Docker,debian
26.0333,10,0.0007,190,1.5,18.5,14,Docker,haproxy
26.0389,6,353.155,110,7,6,489,Docker,anaconda
26.0729125,6,0.0011,297,5,17,8,Docker,ubuntu
26.1667,0,0.0356,14,1,24.3333,10,Docker,crcbase
26.21191429,4,0.0249,64,1,7,13,Docker,catalog-docker-base
26.22955,16,39.9654,254,2,15.4,41,Docker,centos
26.24117647,0,424.04,0,6.5455,25,75,Travis,buildroot_basic
26.24610333,6,0.1732,229,6,45,44,Docker,baseimage
26.2833,2,16.1885,0,5,38.3333,210,Circle,golang
26.31668,0,0.0097,26,11,32.7143,31,Docker,ubuntu
26.358325,7,178.519,11,0,8,4,Docker,alpine
26.43482589,8,1153.66,0,2,7,4509,Circle,node
26.4722,17,0.0011,297,5,17,8,Docker,ubuntu
26.51113333,15,0.004,187,1,16,1,Docker,debian
26.512525,2,0.0083,13,6,22.3333,7,Docker,node
26.5167,4,0.1041,0,24,30,46,Circle,ubuntu
26.5833,5,16.1885,0,5,37,210,Circle,golang
26.59393636,3,353.155,110,7,6,489,Docker,anaconda
26.6,7,0.0013,73,0,3,1,Docker,ruby
26.61396486,5,0.0053,288,5,12.5,8,Docker,node
26.6167,4,16.1885,0,5,37,210,Circle,golang
26.64445,4,0.0053,84,6,14,12,Docker,docker-bitrise-base
26.662664,12,2.0159,0,9.9474,18.9474,63,Circle,stage3-amd64
26.66491579,15,2.0159,0,9.9474,18.9474,63,Circle,stage3-amd64
26.67222963,1,0.004,187,1,16,1,Docker,debian
26.70835,1,0.0171,21,5,15,29,Docker,ubuntu
26.779175,16,0.0053,318,2,6,7,Docker,debian
26.79880714,6,938.294,224,1.75,7,340,Docker,base
26.83333333,6,0.0053,288,5,12.5,8,Docker,node
26.84083,3,0.0053,288,5,12.5,8,Docker,node
26.86665,2,0.0097,26,9.4286,23.5714,31,Docker,ubuntu
26.94165,16,0.003,179,1,20.6667,10,Docker,jenkins-slave
27.0333,8,0.0081,19,2,5.5,4,Docker,tools
27.03653462,11,0.0024,768,14,14,15,Docker,python
27.07529529,25,23.0597,0,3.1667,25.8333,4106,Circle,alpine
27.09091818,0,13.8249,22,5.2,17,48,Docker,ubuntu
27.1,6,0.0249,64,1,7,13,Docker,catalog-docker-base
27.1167,2,2.4295,65,9,17,55,Docker,baseimage
27.18335,10,0.0081,19,2,5.5,4,Docker,tools
27.2262,5,0.0053,318,2,6,7,Docker,debian
27.25092222,1,2.0159,0,9.9474,18.9474,63,Circle,stage3-amd64
27.33332857,0,2.4809,14,0,3.6667,14,Docker,golang
27.37838889,5,0.1732,229,6,45,44,Docker,baseimage
27.3854125,0,252.925,119,3.9355,18.0968,76,Docker,alpine
27.41211818,8,0.7375,394,15,37,11,Docker,ubuntu
27.4167,12,2.882,61,11,33,12,Docker,alpn-consul
27.42832,5,0.0287,88,1.7647,15,19,Docker,nodejs
27.48333333,15,0.0132,151,1,14,11,Docker,centos
27.6167,1,1.9172,0,4,10.5,28,Travis,stack
27.6333,14,16.1885,0,5,37,210,Circle,golang
27.65788947,11,0,259,2,18,11,Docker,alpine
27.6666625,10,938.294,224,3.1429,12.4286,340,Docker,base
27.6833,8,2.882,61,11,33,12,Docker,alpn-consul
27.7,19,0.0012,13,2,10,1,Docker,archlinux
27.71217308,0,65.0834,43,1,25.5,383,Docker,node
27.73334,13,0.0168,95,0.5,5,5,Docker,centos
27.74346667,0,0.04,254,2.8333,19.1667,36,Docker,php
27.8111,0,1.9172,0,4,10.5,28,Travis,stack
27.81666667,21,0.0106,542,6,10,3,Docker,ubuntu
27.82434737,7,0,259,3,24,11,Docker,alpine
27.8307,3,68.9188,87,10.7143,30.2857,69,Docker,baseimage
27.83335,5,0.1041,0,24,30,46,Circle,ubuntu
27.86,3,61.9695,19,9,21,21,Docker,hadoop-docker
27.914575,6,245.74,0,0,4.5,321,Travis,scratch
27.91945,20,0.0183,143,1,8,21,Docker,alpine
28.00588824,8,0.0018,162,2,7,9,Docker,systemd
28.01482222,19,39.9654,254,2,15.4,41,Docker,centos
28.10003333,8,252.925,119,3.9355,18.0968,76,Docker,alpine
28.15,0,61.9695,19,9.3333,20.3333,21,Docker,hadoop-docker
28.16111111,9,0.0013,306,4,15,8,Docker,ubuntu
28.22223333,8,114.074,20,3,47,8,Docker,alpine
28.24404286,3,1271.74,0,7,48,15319,Circle,ubuntu
28.29047143,13,2.882,61,11,33,12,Docker,alpn-consul
28.30489412,3,0.2394,0,21,19.75,161,Circle,ubuntu-server
28.3125,6,0.1041,0,24,30,46,Circle,ubuntu
28.325,8,16.1885,0,5,37,210,Circle,golang
28.34403571,1,2.882,61,11,32.1667,12,Docker,alpn-consul
28.40237143,2,35.9786,171,10.5714,9.2857,21,Docker,ubuntu
28.40372222,4,0.004,187,1,16,1,Docker,debian
28.41833333,19,2.0159,0,9.9474,18.9474,63,Circle,stage3-amd64
28.5,20,0.0081,19,2,5.5,4,Docker,tools
28.53788182,2,0.0012,95,1.3333,9.3333,3,Docker,alpine
28.58523429,10,22.5866,936,1.1429,13.8571,31,Docker,node
28.59895,4,1271.74,0,7,51,15319,Circle,ubuntu
28.67695882,11,160.07,0,1,9,562,Travis,node
28.74888667,0,0.1732,229,5.0588,27.6765,44,Docker,baseimage
28.75556667,16,0.0017,340,2,8.25,14,Docker,debian
28.76665,0,76.6853,14,14.1111,39.6667,46,Docker,dockergui
28.77083333,3,0.0638,182,4,19,49,Docker,baseimage-oraclejdk
28.77979697,0,2.7616,106,4,7.4,165,Docker,nginx
28.81665,9,353.155,110,7,6,489,Docker,anaconda
28.82647451,0,0.0064,126,5,6,1,Docker,postgres
28.8333,8,0.0703,25,18,83,84,Docker,maven
28.83495161,10,468.727,778,6.1,38,35,Docker,nginx
28.95577551,16,22.5866,936,2,14,31,Docker,node
29.0167,7,0.5516,17,1,55,19,Docker,fedora
29.05534528,2,64.9491,0,10,32.4,1606,Circle,ubuntu
29.06078824,7,0.0053,318,2,6,7,Docker,debian
29.09721667,3,645.817,55,10,41,273,Docker,node
29.10554,4,353.155,110,7,6,489,Docker,anaconda
29.1278,3,0.0023,46,8,66,17,Docker,base
29.14165833,13,0.0617,213,1,8,3,Docker,cflinuxfs2
29.15,16,0.0059,196,1.3333,4,5,Docker,alpine
29.15263684,14,30.8583,1000,6,14,4,Docker,debian
29.15686471,0,0.0294,94,2,41.6667,4,Docker,ubuntu
29.16597917,4,2.0159,0,9.9474,18.9474,63,Circle,stage3-amd64
29.18517778,5,0.0013,73,0,3,1,Docker,ruby
29.2,2,0.0018,162,2,7,9,Docker,systemd
29.24165,10,314.648,50,3,18,45,Docker,alpine
29.28332,4,0.064,115,5,7.3333,5,Docker,ubuntu-php
29.30833,19,0.0106,542,6,10,3,Docker,ubuntu
29.3583,5,0.0567,13,10,48,3,Docker,alpn-consul
29.40003333,12,16.1885,0,5,37,210,Circle,golang
29.45501,7,0.009,267,3.1538,29.4615,24,Docker,ubuntu
29.46458333,6,0.0106,542,6,10,3,Docker,ubuntu
29.4833,6,2.0215,33,3,7,1,Docker,python
29.4833,10,0.0171,21,5,22,29,Docker,ubuntu
29.52455789,3,0.0007,190,1.5,18.5,14,Docker,haproxy
29.55,4,0.1137,0,4,28,46,Travis,ubuntu
29.56875,3,1.9172,0,5,10.5,28,Travis,stack
29.5833,4,0.0171,12,1,22,9,Docker,alpine
29.6,3,0.0171,21,5,16,29,Docker,ubuntu
29.60578472,5,0.0017,340,2,8.25,14,Docker,debian
29.6167,12,0.0183,143,1,6,21,Docker,alpine
29.67056809,9,1153.66,0,2,7,4509,Circle,node
29.70666,7,0.1041,0,24,30,46,Circle,ubuntu
29.71332,5,0.0106,542,6,10,3,Docker,ubuntu
29.71537692,2,28.0393,87,1,14,17,Docker,python
29.73115652,19,30.8583,1000,6,14,4,Docker,debian
29.75417917,5,16.2142,347,4.5556,5.1111,32,Docker,nginx
29.7697,10,65.8492,44,2,2,27,Docker,alpine-golang-make-onbuild
29.77424545,17,0.0039,78,4,6,8,Docker,openjdk
29.80032549,7,160.07,0,1,9,562,Travis,node
29.80951786,4,0.003,179,1,20.6667,10,Docker,jenkins-slave
29.85,3,0.0097,26,9,23,31,Docker,ubuntu
29.88886667,17,0.002,187,10,22,1,Docker,apache
29.9,6,0.0272,19,2,8,4,Docker,centos
29.91,8,0.1041,0,24.1429,29.1429,46,Circle,ubuntu
29.95833333,1,0.052,47,4,14,7,Docker,ubuntu
29.99083,1,645.817,55,10,41,273,Docker,node
29.99332,5,0.0101,77,6.2143,21.8571,35,Docker,base-debian
30.01665,10,0.002,187,10,22,1,Docker,apache
30.0736,22,0.0039,78,4,6,8,Docker,openjdk
30.09165,12,314.648,50,3,18,45,Docker,alpine
30.10185556,2,0.04,254,1.4,51,36,Docker,php
30.11191429,18,0.0017,340,2,8.25,14,Docker,debian
30.17,6,14.1239,97,7,23,27,Docker,atlassian-docker
30.2124875,8,124.152,186,1,79,503,Docker,debian
30.23939091,0,645.817,55,7.3333,29.7778,273,Docker,node
30.25093333,8,0.0011,297,5,17,8,Docker,ubuntu
30.25553333,1,28.9605,15,5,56.5,45,Docker,ubuntu
30.275,4,0.5516,17,1,55.5,19,Docker,fedora
30.27878182,0,0.0319,36,3.5714,18.2857,16,Docker,d-node
30.3042,6,0.0053,84,6,14,12,Docker,docker-bitrise-base
30.34623871,8,0.1732,229,6,45,44,Docker,baseimage
30.4167,12,0.1137,0,4,28,46,Travis,ubuntu
30.43627059,11,468.727,778,6.1,38,35,Docker,nginx
30.485425,6,124.152,186,1,78.8,503,Docker,debian
30.58094286,6,0.0567,13,10,48,3,Docker,alpn-consul
30.61110952,10,160.07,0,1,9,562,Travis,node
30.61297222,4,0.0032,228,6,16,61,Docker,debian
30.65138333,10,0.0085,160,3,33,15,Docker,alpine
30.79165,1,0.1349,28,1,52.2,25,Docker,base
30.8,2,13.8249,22,5,24,48,Docker,ubuntu
30.822925,5,0.0023,46,8,71,17,Docker,base
30.8333,7,16.1885,0,5,37,210,Circle,golang
30.85000952,3,2.0159,0,9.9474,18.9474,63,Circle,stage3-amd64
30.94777667,9,160.07,0,1,9,562,Travis,node
30.94791786,0,64.9491,0,12.4839,35.6129,1606,Circle,ubuntu
30.95835,3,0.0026,123,4,11,2,Docker,debian
31.03333529,5,0.001,173,5.6667,15.5,27,Docker,debian
31.05833462,11,0.0026,123,4,11,2,Docker,debian
31.18333333,12,0.004,187,1,16,1,Docker,debian
31.25,8,52.0142,78,2.5,31,62,Docker,alpine
31.30738333,21,0.0017,340,2,8.25,14,Docker,debian
31.34074444,35,0.0024,768,14,14,15,Docker,python
31.35,16,0.0007,190,1.5,18.5,14,Docker,haproxy
31.45,31,0.0024,768,14,14,15,Docker,python
31.49422692,0,0.5667,112,3.6667,17.3333,11,Docker,alpine
31.61142778,4,468.727,778,6.1,38,35,Docker,nginx
31.65357857,15,0.0017,340,2,8.25,14,Docker,debian
31.67776667,4,0.002,0,25,81,51,Travis,ubuntu
31.69443333,16,0.001,173,5.6667,15.5,27,Docker,debian
31.7,9,0.064,115,5,7.3333,5,Docker,ubuntu-php
31.71109167,21,0.0058,356,2,15,31,Docker,debian
31.7583375,0,35.9786,171,10.5714,9.2857,21,Docker,ubuntu
31.86665,2,14.1239,97,7,23,27,Docker,atlassian-docker
31.95,3,0.0171,12,2,19.4,9,Docker,alpine
31.98333333,12,0.0059,196,1.3333,4,5,Docker,alpine
31.9889,13,14.1239,97,5,23,27,Docker,atlassian-docker
32.0239625,5,0.0233,118,5,6,21,Docker,debian
32.07666,10,0.0013,306,4,15,8,Docker,ubuntu
32.10554667,4,0.0638,182,3.4,19,49,Docker,baseimage-oraclejdk
32.10640769,1,35.9786,171,10.5714,9.2857,21,Docker,ubuntu
32.12144286,33,0.0024,768,14,14,15,Docker,python
32.125,9,0.0287,88,1.7647,15,19,Docker,nodejs
32.15462778,7,22.5866,936,1.1429,13.8571,31,Docker,node
32.15714286,6,0.0026,123,4,11,2,Docker,debian
32.22272727,5,468.727,778,6.1,38,35,Docker,nginx
32.2667,6,0.0023,46,8,71,17,Docker,base
32.30416667,12,39.9654,254,2,15.4,41,Docker,centos
32.30714286,1,938.294,224,2.8056,14.8333,340,Docker,base
32.32498333,10,0.0188,377,2,4,1,Docker,debian
32.34126667,8,160.07,0,1,9,562,Travis,node
32.358325,8,0.5667,112,3.6667,17.3333,11,Docker,alpine
32.3833,6,424.04,0,6.25,19.25,75,Travis,buildroot_basic
32.49166667,25,0.7375,394,14,37,11,Docker,ubuntu
32.49446667,11,0.0017,63,9,38,17,Docker,baseimage
32.6,9,16.1885,0,5,37,210,Circle,golang
32.61388333,9,0.0053,318,2,6,7,Docker,debian
32.63750833,15,64.2844,0,2,10,164,Travis,alpine-node
32.7537,9,0.1732,229,6,45,44,Docker,baseimage
32.75851344,0,769.393,0,0,3,6476,Travis,pycbc-base-el7
32.77878182,4,0.0012,36,5.5,9.5,2,Docker,base-mate
32.8278,27,2.9346,27,5,17,3,Docker,ubuntu
32.8917,14,371.673,0,2,17,56,Travis,alpine
32.925,0,0.0017,340,2,8.25,14,Docker,debian
32.94443333,9,0.1041,0,27,32,46,Circle,ubuntu
32.96730577,13,0.0053,318,2,6,7,Docker,debian
33.010425,4,0.0023,46,9,90,17,Docker,base
33.0333,5,54.2374,27,3.5,18,35,Docker,minimal-notebook
33.06666667,17,0.009,267,1,63.5,24,Docker,ubuntu
33.07085,8,0.0171,21,5,18.6,29,Docker,ubuntu
33.07555333,2,2.0159,0,9.9474,18.9474,63,Circle,stage3-amd64
33.09446667,15,1.9021,144,8,23,59,Docker,mercury-depend
33.1333,6,19.886,29,4,30.5,44,Docker,ubuntu-16-nginx-php-phpmyadmin
33.17498333,0,353.155,110,7,6,489,Docker,anaconda
33.27915,7,0.0168,95,0.5,5,5,Docker,centos
33.30556667,5,10.3687,21,4,13,10,Docker,ubuntu
33.33426667,0,23.1062,143,2.25,33.875,239,Docker,ubuntu
33.34443333,2,61.5269,16,5,24,7,Docker,alpine-base
33.35,15,0.003,179,1,20.6667,10,Docker,jenkins-slave
33.36350253,1,769.393,0,0,3,6476,Travis,pycbc-base-el7
33.4167,4,0.0012,18,3,8.8571,18,Docker,latex
33.4417,0,3.7488,13,2,12.4444,36,Docker,sonarqube
33.45556667,19,0.0045,418,3,9,5,Docker,golang
33.525,15,353.155,110,7,6,489,Docker,anaconda
33.53095714,11,0.0168,95,0.5,5,5,Docker,centos
33.57691923,1,0.8634,199,37.5,29.5,42,Docker,d-apache-openssl
33.70832778,13,0.0058,356,2,15,31,Docker,debian
33.7167,6,0.0439,21,1,59,34,Docker,debian
33.72223333,14,0.002,187,10,22,1,Docker,apache
33.7225,1,0.003,179,1,20.6667,10,Docker,jenkins-slave
33.725,9,252.925,119,3.9355,18.0968,76,Docker,alpine
33.72777917,2,0.064,115,5,7.3333,5,Docker,ubuntu-php
33.75,1,0.0022,17,10,34.3333,28,Docker,ubuntu
33.775,14,0.0183,143,1,6,21,Docker,alpine
33.83334,0,0.004,187,1,16,1,Docker,debian
33.84445,6,645.817,55,10,41,273,Docker,node
33.95,10,0.0101,77,6.2143,21.8571,35,Docker,base-debian
33.98448966,0,0.064,115,5,7.3333,5,Docker,ubuntu-php
33.99594595,1,64.9491,0,6,27.6667,1606,Circle,ubuntu
34.01666,2,0.0026,123,4,11,2,Docker,debian
34.04446667,1,386.751,23,4,22.7778,26,Docker,base
34.0833,3,0.0038,16,2.5,14.5,11,Docker,centos
34.14743462,6,0.0021,161,14,27,19,Docker,debian
34.2,19,0.002,0,16.2,71.6,51,Travis,ubuntu
34.25332,6,0.0068,346,1.0769,7.3077,17,Docker,node
34.25648333,15,0.1622,804,4,6,3,Docker,nodejs-bower-grunt
34.44814444,6,0.0035,243,1,11,27,Docker,alpine
34.46817273,5,353.155,110,7,6,489,Docker,anaconda
34.520825,3,0.0177,0,8.9091,14.6818,32,Travis,fedora
34.6,7,0.0166,69,9,24,7,Docker,ruby23-base
34.6580697,13,0.0011,297,5,17,8,Docker,ubuntu
34.6639,14,151.209,27,7,16,171,Docker,ubuntu
34.68222667,4,0,411,2,7,1,Docker,python
34.70553333,3,10.3687,21,4,13,10,Docker,ubuntu
34.78492381,34,0.0024,768,14,14,15,Docker,python
34.90150909,12,22.5866,936,2,14,31,Docker,node
34.94356591,3,769.393,0,0,3,6476,Travis,pycbc-base-el7
35.03335,6,0.0097,26,11,27.4286,31,Docker,ubuntu
35.26667,8,0.0025,79,4,30,11,Docker,debian
35.2729,17,16.2142,347,4.5556,5.1111,32,Docker,nginx
35.2778,8,0.0012,95,1.3333,9.3333,3,Docker,alpine
35.31666,9,39.9654,254,2,15.4,41,Docker,centos
35.34047143,2,252.925,119,3.9355,18.0968,76,Docker,alpine
35.39017857,9,0.0058,356,2,15,31,Docker,debian
35.41333333,7,0.1732,229,6,45,44,Docker,baseimage
35.45125,0,0.0315,123,3,18,11,Docker,php
35.46489697,10,1.1881,954,3,4,7,Docker,php
35.55835,1,1.0262,14,2.625,12.625,9,Docker,java-centos
35.5722,17,5.0872,14,9,41,18,Docker,apache2-php7
35.6333,7,0.0356,14,2,14.5,10,Docker,crcbase
35.6583,7,0.0164,108,1,11,16,Docker,alpine
35.675,7,0.0023,46,8,71,17,Docker,base
35.720825,8,2.0215,33,3,7,1,Docker,python
35.7333,5,0.0166,69,9,23,7,Docker,ruby23-base
35.75415,4,0.0011,297,5,17,8,Docker,ubuntu
35.78195,9,0.004,187,1,16,1,Docker,debian
35.7833,9,0.0023,46,8,71,17,Docker,base
35.8149641,2,0.004,187,1,16,1,Docker,debian
35.825,14,0.0168,95,0.5,5,5,Docker,centos
35.91841316,2,0.0007,190,1.5,18.5,14,Docker,haproxy
35.9333,4,61.5269,16,5,24,7,Docker,alpine-base
35.93787879,0,0.1352,245,8.4286,22.7143,44,Docker,golang
35.99939643,9,0,259,3,24,11,Docker,alpine
36.025,12,0.0023,46,8,71,17,Docker,base
36.06666667,2,1.8891,16,18,40,8,Docker,ubuntu
36.10003333,18,2.9346,27,5,17,3,Docker,ubuntu
36.10230345,2,0.0132,151,1,14,11,Docker,centos
36.15,17,0.0007,190,1.5,18.5,14,Docker,haproxy
36.208325,2,0.009,267,3.1538,29.4615,24,Docker,ubuntu
36.28333333,1,5.3457,14,1,12,6,Docker,ubuntu
36.39962273,2,769.393,0,0,3,6476,Travis,pycbc-base-el7
36.41944667,2,0.003,179,1,20.6667,10,Docker,jenkins-slave
36.442495,9,0.0053,288,5,12.5,8,Docker,node
36.50987037,30,0.0024,768,14,14,15,Docker,python
36.5333,8,0.0085,139,5,69,30,Docker,centos
36.61666667,6,0.0233,118,5,6,21,Docker,debian
36.637525,14,52.0142,78,2.5,31,62,Docker,alpine
36.6583,8,0.0023,46,8,71,17,Docker,base
36.66521957,2,468.727,778,6.1,38,35,Docker,nginx
36.7611,17,0.5667,112,4,17,11,Docker,alpine
36.7905,12,353.155,110,7,6,489,Docker,anaconda
36.81111429,3,35.9786,171,10.5714,9.2857,21,Docker,ubuntu
36.9667,4,0.0038,16,2.5,14.5,11,Docker,centos
36.9722,10,353.155,110,7,6,489,Docker,anaconda
37.03125,2,0.0294,94,2,41.6667,4,Docker,ubuntu
37.06786429,1,0.0017,340,2,8.25,14,Docker,debian
37.1875,20,0.0617,213,1,8,3,Docker,cflinuxfs2
37.20555,5,0.0011,297,5,17,8,Docker,ubuntu
37.273335,7,0.0058,356,2,15,31,Docker,debian
37.32649487,0,0.0773,296,32.9636,82.9818,226,Docker,debian-debootstrap
37.3333,6,1.9172,0,5,10.5,28,Travis,stack
37.405835,3,0.0132,151,1,14,11,Docker,centos
37.45835,22,141.097,262,12,26.2,515,Docker,python
37.55,2,0.0171,21,5,15,29,Docker,ubuntu
37.608325,20,0.0011,297,5,17,8,Docker,ubuntu
37.6875,23,0.0106,542,6,10,3,Docker,ubuntu
37.68826136,1,468.727,778,6.1,38,35,Docker,nginx
37.725,13,1.9172,0,5,10.5,28,Travis,stack
37.94343333,13,468.727,778,6.1,38,35,Docker,nginx
38,27,0.0358,210,1,8,2,Docker,cflinuxfs2
38.10835,9,0.0025,79,4,30,11,Docker,debian
38.15,27,0.0058,356,2,15,31,Docker,debian
38.19443333,0,0.0655,21,5.125,16.625,15,Docker,centos
38.31113333,16,0.064,115,5,7.3333,5,Docker,ubuntu-php
38.36481111,7,0.0183,143,1,6,21,Docker,alpine
38.36714571,8,468.727,778,6.1,38,35,Docker,nginx
38.39444167,3,0.0287,88,1.7647,15,19,Docker,nodejs
38.45835,16,16.1885,0,5,37,210,Circle,golang
38.49834,1,0.1352,245,8,29,44,Docker,golang
38.50556667,9,0.0011,297,5,17,8,Docker,ubuntu
38.51581026,0,573.165,0,1.5,33.75,1461,Travis,debian
38.57444,3,23.1062,143,1,35.6,239,Docker,ubuntu
38.6833,12,1.9172,0,5,10.5,28,Travis,stack
38.69165,2,0.1349,28,1,52.2,25,Docker,base
38.69258889,8,0.0183,143,1,6,21,Docker,alpine
38.70668,1,0.0037,48,1,12,13,Docker,alpine
38.75,5,0.0047,57,3,17,1,Docker,centos
38.95640513,3,0.04,254,1,53,36,Docker,php
38.9667,4,0.0287,88,1.7647,15,19,Docker,nodejs
39.0333,2,573.165,0,1.5,33.75,1461,Travis,debian
39.14835,2,0.0212,77,4,15,3,Docker,alpine
39.18,1,0.0012,36,5.5,9.5,2,Docker,base-mate
39.2037,8,0.002,0,18.5385,65.3077,51,Travis,ubuntu
39.34919524,6,0.0007,190,1.5,18.5,14,Docker,haproxy
39.35832857,13,39.9654,254,2,15.4,41,Docker,centos
39.38666,4,0.0166,69,9,23,7,Docker,ruby23-base
39.58335,10,1.9172,0,5,10.5,28,Travis,stack
39.6125,8,0.0212,77,4,15,3,Docker,alpine
39.7333,11,1.9172,0,5,10.5,28,Travis,stack
39.7417,1,573.165,0,1.5,33.75,1461,Travis,debian
39.7667,1,0.0296,31,1,16.6,38,Docker,alpine
39.89,2,0.7883,20,6,24,10,Docker,debian
39.9,1,0.0439,21,12.625,51.875,34,Docker,debian
39.96666667,23,0.0011,297,5,17,8,Docker,ubuntu
40.00334667,5,0.0072,128,2,6,3,Docker,debian
40.05,4,0.0272,19,2,8,4,Docker,centos
40.09111333,2,23.1062,143,1,35,239,Docker,ubuntu
40.0958,12,0.0188,377,2,4,1,Docker,debian
40.19999744,9,468.727,778,6.1,38,35,Docker,nginx
40.21603077,6,0.002,187,10,22,1,Docker,apache
40.22709063,14,468.727,778,6.1,38,35,Docker,nginx
40.25,1,0.0439,11,7,12,1,Docker,ubuntu
40.30334,2,0.0106,542,6,10,3,Docker,ubuntu
40.308325,1,0.009,267,3.1538,29.4615,24,Docker,ubuntu
40.4417,21,0.0045,418,3,9,5,Docker,golang
40.4667,4,0.0171,21,5,16,29,Docker,ubuntu
40.5167,7,0.0171,21,5,18,29,Docker,ubuntu
40.54279746,2,30.8583,1000,6,14,4,Docker,debian
40.59103846,2,0.5667,112,3.6667,17.3333,11,Docker,alpine
40.64508824,0,0.0188,377,2,4,1,Docker,debian
40.6468381,15,0.7375,394,14,37,11,Docker,ubuntu
40.73056667,3,0.0106,542,6,10,3,Docker,ubuntu
40.8167,7,0.004,187,1,16,1,Docker,debian
40.82332,11,0.002,189,2,5.1667,8,Docker,mesos-dns
40.82500114,7,1.1881,954,3,4,7,Docker,php
40.8667,8,0.0439,21,1,62,34,Docker,debian
40.86843617,3,468.727,778,6.1,38,35,Docker,nginx
40.8833,3,0.0101,77,6.2143,21.8571,35,Docker,base-debian
40.9167,8,1.0056,29,15,57,54,Docker,ubuntu
40.925,28,0.0053,318,2,6,7,Docker,debian
40.98432941,15,22.5866,936,2,14,31,Docker,node
41.05469744,1,23.1062,143,1,35,239,Docker,ubuntu
41.11113333,20,0.0058,356,2,15,31,Docker,debian
41.21111111,0,0.0439,21,13,46.25,34,Docker,debian
41.25000714,14,0.0072,128,2,6,3,Docker,debian
41.26665833,0,0.0007,190,2,16,14,Docker,haproxy
41.2778,3,0.009,267,3.1538,29.4615,24,Docker,ubuntu
41.41666667,10,30.8583,1000,6,14,4,Docker,debian
41.4381,0,1.8891,16,18,40,8,Docker,ubuntu
41.46666667,3,0.001,290,3,18,10,Docker,debian
41.4667,17,0.004,187,1,16,1,Docker,debian
41.57083333,3,0.1352,245,9,29,44,Docker,golang
41.6619,5,0.2394,0,22,29.6667,161,Circle,ubuntu-server
41.77246087,3,0.002,187,10,22,1,Docker,apache
41.79891196,0,30.8583,1000,6,14,4,Docker,debian
41.85556667,4,0.0013,306,4,15,8,Docker,ubuntu
41.86666522,6,468.727,778,6.1,38,35,Docker,nginx
41.93194167,10,0.1751,330,10,11,4,Docker,nginx
41.9389,7,0.0106,542,6,10,3,Docker,ubuntu
42.025,5,0.0064,126,5,6,1,Docker,postgres
42.1611,8,0.0083,243,1,2,2,Docker,node
42.22831566,1,0.0188,377,2,4,1,Docker,debian
42.3,23,0.0018,162,3,5,9,Docker,systemd
42.30972222,14,1.1881,954,3,4,7,Docker,php
42.43157895,1,353.239,0,1.4286,50.2857,302,Travis,ubuntu
42.5,16,16.2142,347,4.5556,5.1111,32,Docker,nginx
42.55,3,0.0017,340,2,8.25,14,Docker,debian
42.62223333,9,0.0085,139,5,69,30,Docker,centos
42.68703333,12,16.2142,347,4.5556,5.1111,32,Docker,nginx
42.71944167,0,0.0047,57,3,17,1,Docker,centos
42.79546364,2,0.1352,245,7.8,26.2,44,Docker,golang
42.87254706,17,30.8583,1000,6,14,4,Docker,debian
42.92166,1,7.0563,0,3,17.625,130,Circle,alpine-base
42.9333,19,0.0132,151,1,14,11,Docker,centos
43.04996667,5,176.742,35,4.3333,14.7143,28,Docker,baseimage
43.06304783,9,0.0188,377,2,4,1,Docker,debian
43.07222222,2,7.0563,0,3,18,130,Circle,alpine-base
43.15835,10,0.0023,46,8,71,17,Docker,base
