nSuccessBuild,timeFlag,ageAtCD,totalBuilds,nIssuesOfDockerfile,nLinesOfDockerfile,totalCommits,workflow,baseImage
2,3,30.8876,0,1,8,58,Travis,java
2,3,31.9798,36,4,33,42,Docker,centos
2,3,52.0142,78,2.1429,31,62,Docker,alpine
2,3,76.1552,0,6.1818,70,71,Circle,base
2,3,82.3704,0,0,8,71,Circle,node
2,3,151.209,27,9.6,40.6,171,Docker,ubuntu
2,3,200.918,0,2,44,180,Circle,alpine
2,3,225.289,0,4.6667,17,99,Circle,core-box
2,3,228.727,0,5,16,51,Circle,core-box
2,3,353.239,0,1.4286,50.2857,302,Travis,ubuntu
2,3,380.563,0,0.75,8.75,327,Travis,python
2,3,386.751,23,4,22.7778,26,Docker,base
2,3,433.042,0,6.5,14,823,Travis,golang
2,3,758.624,0,2,9,256,Travis,golang
2,3,1036.21,0,1,4,121,Circle,busybox
2,3,1116.14,0,1,4,1625,Circle,cyclus
3,3,0.0022,13,1,8,17,Docker,node
3,3,0.0023,46,8,66,17,Docker,base
3,3,0.009,267,3.1538,29.4615,24,Docker,ubuntu
3,3,0.0151,13,5.5,42.5,10,Docker,debian
3,3,0.0166,69,9,23,7,Docker,ruby23-base
3,3,0.0195,28,4.5,8.5,3,Docker,collectd
3,3,0.023,22,6,17,50,Docker,ubuntu
3,3,0.0758,25,5,13,5,Docker,ubuntu-debootstrap
3,3,0.1549,21,1,56,9,Docker,xenial
3,3,0.4973,0,0,8.3333,43,Travis,centos
3,3,0.5667,112,3.6667,17.3333,11,Docker,alpine
3,3,0.8629,25,1,14,36,Docker,perl-golang
3,3,5.5451,0,1,4,110,Travis,java
3,3,10.3687,21,4,13,10,Docker,ubuntu
3,3,13.5809,0,4.9231,13.1538,161,Circle,baseimage
3,3,14.1239,97,7,23,27,Docker,atlassian-docker
3,3,20.9747,0,2,8.5,69,Circle,alpine
3,3,25.4439,0,0,9,32,Circle,scratch
3,3,27.9552,0,1,9,111,Travis,python
3,3,30.0052,0,1,7,67,Circle,nginx
3,3,37.405,0,2,4,47,Circle,busybox
3,3,54.2374,27,7,28,35,Docker,minimal-notebook
3,3,97.8665,0,0,18,52,Circle,alpine
3,3,123.565,0,0,6.6,52,Circle,node
3,3,191.971,0,1.8889,8.5556,200,Circle,docker-tomcat-ffmpeg
3,3,237.925,0,2,5,144,Travis,alpine-node
3,3,281.928,0,5,17,126,Circle,core-box
3,3,345.606,0,6.7778,18.5556,102,Travis,ubuntu
3,3,489.985,0,0.9091,7.4545,284,Travis,node
4,3,0.0012,95,1.3333,9.3333,3,Docker,alpine
4,3,0.0013,306,4,15,8,Docker,ubuntu
4,3,0.0043,35,1,26,12,Docker,debian
4,3,0.0053,84,6,14,12,Docker,docker-bitrise-base
4,3,0.0076,22,3,11,14,Docker,arch-base
4,3,0.0098,0,3,10,5,Travis,alpine
4,3,0.0112,14,5,9,15,Docker,node
4,3,0.0155,0,1,17,9,Travis,rpi-alpine
4,3,0.0177,0,8.9091,14.6818,32,Travis,fedora
4,3,0.052,47,4,14,7,Docker,ubuntu
4,3,0.0632,0,1,17,8,Travis,rpi-alpine
4,3,0.0773,296,40,142,226,Docker,debian-debootstrap
4,3,0.0933,36,2,16.4,6,Docker,alpine
4,3,0.0963,0,1,7,21,Circle,golang
4,3,0.1232,0,3,5,194,Circle,nginx
4,3,0.555,0,1,17,28,Travis,rpi-alpine
4,3,1.6272,80,1,5,32,Docker,logstash
4,3,5.0017,87,3,16,107,Docker,java
4,3,13.8373,0,2,9,75,Circle,node
4,3,17.2326,0,2,5,26,Circle,golang
4,3,22.912,22,7,21,30,Docker,python
4,3,39.9654,254,2,15.4,41,Docker,centos
4,3,42.0784,0,1,9,71,Circle,golang
4,3,50.2294,0,0,3,86,Travis,python
4,3,72.5254,0,1.5,7,55,Circle,erlang18
4,3,79.9721,0,6,12,126,Travis,golang
4,3,160.07,0,1.5,9.5,562,Travis,node
4,3,218.159,0,2,18,211,Travis,haproxy
4,3,349.282,0,2,5,196,Travis,java
4,3,526.864,0,0.7273,6.0909,479,Travis,ubuntu
4,3,535.883,0,4.75,6.25,534,Circle,cymetric-deps
4,3,550.778,0,0,8,936,Circle,node
4,3,628.195,0,2,4,361,Travis,java
5,3,0.0031,94,2,7,1,Docker,alpine
5,3,0.0035,243,1,11.5,27,Docker,alpine
5,3,0.0036,103,2,16.3333,105,Docker,alpine
5,3,0.0036,79,6,22,60,Docker,debian
5,3,0.0058,133,4,7,2,Docker,ubuntu
5,3,0.0129,74,6,20,112,Docker,ubuntu
5,3,0.0203,22,11,28.5,16,Docker,baseimage
5,3,0.0208,19,6,22,2,Docker,server-jre-8
5,3,0.0294,94,2,41.6667,4,Docker,ubuntu
5,3,0.0356,14,2,14,10,Docker,crcbase
5,3,0.0561,0,1,115.5,12,Travis,php
5,3,0.1013,0,6.8718,28.5641,49,Circle,ubuntu
5,3,0.9345,0,2,20.4286,1123,Circle,centos
5,3,2.7616,106,5,11,165,Docker,nginx
5,3,3.7266,22,5,22.2,14,Docker,php
5,3,5.3457,14,1,12,6,Docker,ubuntu
5,3,21.2345,0,2,16,4,Travis,rpi-raspbian
5,3,23.1293,0,0.8,3.2,157,Circle,java
5,3,30.266,111,2.4,4.4,174,Docker,base
5,3,61.9695,19,9,21,21,Docker,hadoop-docker
5,3,219.294,0,3.5,18.5,162,Circle,core-box
5,3,430.951,0,1,4.6667,203,Circle,scratch
5,3,574.018,48,11.5,16.5,708,Docker,fedora
6,3,0.0017,340,2,8.25,14,Docker,debian
6,3,0.0021,161,14,27,19,Docker,debian
6,3,0.004,35,4,14,2,Docker,docker-bitrise-base
6,3,0.0052,19,1,16,10,Docker,baseimage
6,3,0.0106,542,6,10,3,Docker,ubuntu
6,3,0.0168,95,0.5,5,5,Docker,centos
6,3,0.0184,34,2.6667,9,3,Docker,jenkins
6,3,0.0223,59,1,8,5,Docker,catalog-docker-base
6,3,0.0249,64,1,7,13,Docker,catalog-docker-base
6,3,0.0315,123,3,18,11,Docker,php
6,3,0.064,115,5,7.3333,5,Docker,ubuntu-php
6,3,0.7945,11,3,49.8,13,Docker,alpine
6,3,2.8878,0,3,13,47,Travis,java
6,3,4.3663,0,3.125,7.875,134,Travis,mono
6,3,14.0272,19,1,35.2857,61,Docker,ubuntu
6,3,76.2529,0,1,4,48,Circle,alpine
6,3,141.097,262,8,10,515,Docker,python
6,3,645.817,55,10,41,273,Docker,node
6,3,656.702,0,1,4,802,Travis,java
6,3,841.838,0,2,7,436,Circle,node
6,3,1644.88,0,5,11,509,Travis,debian
7,3,0,0,4.3333,16,125,Circle,build
7,3,0.0019,30,6,21,73,Docker,arch-mini
7,3,0.0029,248,1,8,2,Docker,tomcat
7,3,0.0032,228,6,16,61,Docker,debian
7,3,0.0047,81,5,30,15,Docker,jenkins
7,3,0.0878,59,3.5,10.5,12,Docker,mirakurun
7,3,0.7054,299,1.8,7.2,22,Docker,wordpress
7,3,7.0563,0,3,18,130,Circle,alpine-base
7,3,7.7354,0,1,31,48,Travis,alpine
7,3,23.8922,0,1,5,323,Travis,openjdk
7,3,122.77,0,0,7,99,Circle,node
7,3,183.34,0,1.3333,11,846,Travis,node
7,3,301.267,0,1,3,174,Circle,nginx
7,3,642.966,0,3.7692,9.2308,387,Travis,jdkydl
7,3,1575.08,0,0,14,988,Circle,python
8,3,0.001,173,5.6667,15.5,27,Docker,debian
8,3,0.0047,57,3,17,1,Docker,centos
8,3,0.0114,35,6,47,10,Docker,systemuser
8,3,1.9172,0,5,10.5,28,Travis,stack
8,3,1.9786,0,1,2,93,Travis,nginx
8,3,2.882,61,11,32.1667,12,Docker,alpn-consul
8,3,62.9529,0,3,17,166,Circle,python
8,3,63.9709,0,3,5,84,Travis,nginx
8,3,218.499,0,1,12.52,269,Circle,verse
8,3,226.105,0,1,9.1818,372,Travis,node
8,3,296.855,0,6.8333,29.8333,141,Travis,baseimage
8,3,342.655,0,1,2,275,Circle,meteor-base
8,3,938.294,224,2,5,340,Docker,base
8,3,1274.53,0,7,20,1684,Travis,ubuntu
9,3,0.0004,137,3,3,1,Docker,prometheus
9,3,0.0069,0,7.75,18.75,64,Circle,docker-perl-app-base
9,3,0.0098,176,6,4,4,Docker,jenkins
9,3,0.022,0,2,35,36,Travis,alpine
9,3,6.9593,0,1,2,232,Circle,nginx
9,3,76.6853,14,1.1111,8.5556,46,Docker,dockergui
9,3,222.737,0,2.6667,22.6667,4831,Circle,alpine-java
9,3,331.064,0,5.0167,61.1667,58,Travis,debian-debootstrap
9,3,342.094,26,4,8.5,63,Docker,nginx
9,3,364.981,0,1,52,723,Travis,ubuntu
10,3,0.0026,167,2,5,2,Docker,nginx
10,3,0.0053,318,2,6,7,Docker,debian
10,3,7.6219,0,38,77,174,Circle,ubuntu
10,3,29.0707,0,0,3,112,Circle,jetty
10,3,64.8187,0,0,10,215,Travis,node
10,3,503.66,0,2,8,159,Travis,openjdk
10,3,644.631,0,0,9,253,Circle,node
10,3,672.059,25,3.2857,15.2857,196,Docker,node
10,3,755.805,0,0,12.3333,185,Circle,python
10,3,860.737,0,1,3,2140,Travis,buildstep
11,3,0.0018,162,2,7,9,Docker,systemd
11,3,0.0031,75,4.3333,8.6667,3,Docker,jenkins-build-base
11,3,0.0058,356,3,16,31,Docker,debian
11,3,0.0064,126,5,6,1,Docker,postgres
11,3,0.0358,210,1,8,2,Docker,cflinuxfs2
11,3,0.0393,0,1.5,2.5,31,Travis,nginx
11,3,0.0617,213,1,8,3,Docker,cflinuxfs2
11,3,0.4417,0,1,5,57,Travis,java
11,3,4.5204,0,2,12.75,118,Circle,alpine-node
11,3,16.1885,0,5,37,210,Circle,golang
11,3,64.2844,0,2,10,164,Travis,alpine-node
11,3,345.935,0,1,10.6667,421,Circle,alpine
11,3,353.155,110,7,6,489,Docker,anaconda
11,3,618.774,0,1.7143,14.7143,418,Circle,busybox
12,3,0.0029,754,4,8,6,Docker,gitlab-ce
12,3,0.0041,122,4,3,5,Docker,ubuntu
12,3,0.0049,0,2,19.5,57,Travis,alpine
12,3,0.0287,88,1.7647,15,19,Docker,nodejs
12,3,0.0404,207,8.6364,56,26,Docker,cuda
12,3,0.0638,182,4,19,49,Docker,baseimage-oraclejdk
12,3,0.1352,245,9,29,44,Docker,golang
12,3,0.1751,330,9.5,11.5,4,Docker,nginx
12,3,7.9905,0,3,8,244,Circle,basebottle
12,3,17.0443,0,9,14.6667,70,Circle,ubuntu
12,3,123.587,0,0,4,77,Circle,nginx
12,3,191.968,0,4,11,209,Travis,debian
12,3,539.112,0,5,10,108,Circle,node
12,3,568.072,0,1.8571,48.4286,808,Travis,java
12,3,619.935,0,4,48,327,Circle,golang
12,3,955.066,0,2,7,609,Circle,node
13,3,0.0013,73,0,3,1,Docker,ruby
13,3,0.0083,243,1,2,2,Docker,node
13,3,6.0182,129,13,21.5,141,Docker,debian
13,3,19.93,0,0,17,88,Circle,alpine
13,3,29.8851,0,0,5,102,Circle,busybox
13,3,39.0562,0,2,14,701,Circle,slidehub-base
13,3,821.945,0,2.6923,7.4615,262,Travis,java
13,3,897.147,0,0,10,258,Circle,ruby
14,3,0.002,111,3,6,5,Docker,ubuntu
14,3,0.0113,0,1,9,39,Circle,golang
14,3,6.7559,0,4,19.5,69,Travis,openjdk
14,3,12.8416,0,10,43,442,Circle,alpine
14,3,110.865,0,1,5.3333,197,Travis,java
14,3,1271.74,0,7,48,15319,Circle,ubuntu
15,3,23.1062,143,1,35.6,239,Docker,ubuntu
15,3,1277.01,0,1.6667,11.6667,6221,Circle,cyclus-deps
16,3,0.002,189,2,5.1667,8,Docker,mesos-dns
16,3,0.0246,82,3.75,115.583,110,Docker,ubuntu
16,3,25.0743,0,3,5,323,Circle,nginx
16,3,70.3905,0,2.4,7,179,Travis,docker-rails
16,3,75.0452,0,1,10,302,Travis,java
17,3,0.2394,0,21,19.75,161,Circle,ubuntu-server
17,3,94.7589,0,3,22,293,Circle,core-box
17,3,224.962,0,2,22,321,Travis,websphere-liberty
18,3,0,0,2,21.6667,923,Circle,ruby
18,3,0.001,290,3,18,10,Docker,debian
18,3,0.0164,108,1,14,16,Docker,alpine
18,3,1.2384,29,1,9,15,Docker,java
18,3,16.2142,347,4.5556,5.1111,32,Docker,nginx
19,3,0.0007,190,1.5,18.5,14,Docker,haproxy
19,3,0.0045,418,3,9,5,Docker,golang
19,3,0.1732,229,6,45,44,Docker,baseimage
19,3,0.7265,575,1,17.3333,8,Docker,java
19,3,54.1992,0,0.8571,6.7143,272,Circle,parkmap
19,3,68.9188,87,10.7143,30.2857,69,Docker,baseimage
19,3,438.017,0,4.6,16.2,112,Travis,node
19,3,534.806,0,7,18,140,Circle,ubuntu
20,3,0.0024,986,1,4,10,Docker,opensuse
20,3,0.0053,288,5,12.5,8,Docker,node
20,3,0.0132,151,1,14,11,Docker,centos
20,3,226.178,0,6,19.6,342,Travis,websphere-liberty
20,3,242.423,0,4.0476,24.0952,581,Travis,alpine
20,3,252.925,119,3.9355,18.0968,76,Docker,alpine
20,3,286.854,0,2,5,355,Travis,busybox
20,3,369.967,0,0,9,264,Circle,alpine
21,3,0.0183,143,1,3,21,Docker,alpine
21,3,2.0159,0,9.9474,18.9474,63,Circle,stage3-amd64
21,3,35.9786,171,10.5714,9.2857,21,Docker,ubuntu
21,3,1153.66,0,2,7,4509,Circle,node
22,3,0.0098,77,8,90.75,79,Docker,php
23,3,0.002,187,10,22,1,Docker,apache
23,3,0.1622,804,4,3,3,Docker,nodejs-bower-grunt
23,3,204.008,0,8,16,448,Travis,nginx
23,3,217.199,0,3,19,400,Travis,websphere-liberty
24,3,182.067,0,0,8,893,Circle,node
26,3,0.0085,139,3.5,41.5,30,Docker,centos
26,3,0.0855,173,1,15.1875,48,Docker,alpine-glibc
26,3,72.4841,0,0,5,205,Circle,alpine
26,3,387.764,0,0,3,152,Travis,node
26,3,769.139,0,12,29.5,451,Travis,base
27,3,0,411,2,7,1,Docker,python
27,3,0.0036,280,1.25,13,5,Docker,java
27,3,0.1057,152,2,7,22,Docker,mesos
27,3,432.097,0,1,10,393,Travis,python
28,3,0.004,187,1,16,1,Docker,debian
28,3,0.0965,0,1.6667,8.6667,85,Circle,centos
29,3,0.003,179,1,20.6667,10,Docker,jenkins-slave
29,3,194.171,0,1,2,376,Travis,alpine-java
29,3,734.907,0,1,38.3333,2760,Travis,buildenv
30,3,0.139,0,2.4615,11.0769,14,Travis,alpine
30,3,843.985,0,1,11,1233,Travis,openjdk
30,3,1392.17,0,2,10.5,876,Travis,scratch
31,3,0.0064,111,0,2,4,Docker,rabbitmq
31,3,668.488,0,4.2632,9.7368,604,Circle,ubuntu
32,3,8.0457,0,1.5,7.5,128,Travis,node
33,3,0.0041,295,1,5.5,58,Docker,kgs
34,3,0.0044,197,6,39,9,Docker,centos
34,3,0.0516,354,1,21.5,2,Docker,php
34,3,705.232,0,1,17,625,Travis,alpine-java
35,3,0.4726,0,6,31.25,42,Travis,chrome-headless-browser
35,3,701.089,0,8.1667,9.5,832,Travis,golang
37,3,28.0393,87,1,14,17,Docker,python
37,3,124.152,186,1.7742,57.5806,503,Docker,debian
38,3,146.595,0,6,19.9333,273,Travis,websphere-liberty
38,3,493.228,0,10,19,266,Circle,meteor-base
39,3,0.04,254,1,53,36,Docker,php
40,3,198.945,0,3,9.5,621,Travis,ruby
40,3,903.901,0,0,10,3820,Circle,node
41,3,301.246,0,2,8.6667,1809,Travis,node
42,3,0.0014,848,4,21.8571,30,Docker,php
44,3,769.393,0,0,3,6476,Travis,pycbc-base-el7
47,3,187.126,0,2.125,6.875,601,Circle,python
47,3,468.727,778,6.1,38,35,Docker,nginx
51,3,110.1,0,1.25,14.75,1273,Circle,alpine-build
54,3,721.256,0,1,31,4412,Circle,base
54,3,901.904,0,2,7,372,Circle,node
55,3,923.619,0,2,17,1350,Travis,alpine-oraclejdk8
56,3,0.0016,503,0,2,5,Docker,php
58,3,92.7464,0,1.0588,24.7647,924,Travis,fpm-nginx
58,3,164.087,0,0,9.5714,876,Circle,node
60,3,0.0068,346,0,3,17,Docker,node
60,3,36.036,0,0,4,1208,Circle,alpine
60,3,82.9521,0,1,8,927,Travis,lewis-depends
60,3,398.136,0,9,17,521,Circle,docker-perl-app-base
61,3,29.3739,0,2,20.1875,1289,Circle,centos
63,3,769.683,0,8,34,443,Travis,base
64,3,0.0086,0,11.25,19.25,852,Circle,docker-perl-app-base
64,3,224.738,0,1.5,6,2974,Circle,golang
65,3,7.0611,0,1,9,684,Circle,basejava
66,3,0.0031,705,7,15.25,4,Docker,php
68,3,12.0208,0,0.6667,5.7778,114,Circle,tomcat
68,3,717.775,0,0,9,2145,Circle,node
78,3,120.021,0,2,8.3333,1847,Circle,ruby
84,3,200.961,0,4,16,762,Circle,alpine-glibc
87,3,0.0064,643,3,10,5,Docker,java
91,3,22.5866,936,1,16,31,Docker,node
163,3,1059.15,0,2.7143,6.7143,17849,Circle,build_env
178,3,64.9491,0,8.7778,32.6111,1606,Circle,ubuntu
199,3,30.8583,1000,6,14,4,Docker,debian
203,3,23.0597,0,2.6429,8.9286,4106,Circle,alpine
323,3,60.9955,0,0,6.2857,376,Travis,alpine-node
425,3,582.039,0,1,51.4706,4710,Travis,debian
1,4,0.0025,79,4,28.5,11,Docker,debian
1,4,0.0026,21,0,8.75,18,Docker,alpine
1,4,0.0026,167,2,5,2,Docker,nginx
1,4,0.0028,27,2,15,10,Docker,alpine
1,4,0.0031,94,2,7,1,Docker,alpine
1,4,0.0035,15,2,11,10,Docker,jnlp-slave
1,4,0.0037,48,1,12,13,Docker,alpine
1,4,0.0038,16,2.5,14.5,11,Docker,centos
1,4,0.0047,57,3,17,1,Docker,centos
1,4,0.0052,19,1,16,10,Docker,baseimage
1,4,0.0085,160,3,12,15,Docker,alpine
1,4,0.0171,21,5,16,29,Docker,ubuntu
1,4,0.02,28,1,38,22,Docker,java
1,4,0.0203,22,11,28.5,16,Docker,baseimage
1,4,0.0217,18,1,37,23,Docker,baseimage
1,4,0.0272,19,2,8,4,Docker,centos
1,4,0.0287,88,1.7647,15,19,Docker,nodejs
1,4,0.0294,94,2,41.6667,4,Docker,ubuntu
1,4,0.0411,88,3,11,3,Docker,frankenlibc
1,4,0.0455,11,1,6,4,Docker,alpine
1,4,0.0703,25,18,76,84,Docker,maven
1,4,0.1,13,4,5,18,Docker,dind
1,4,0.1092,19,5,11,18,Docker,nginx
1,4,0.1137,0,4,28,46,Travis,ubuntu
1,4,0.185,0,2.6667,7,93,Circle,racket
1,4,0.2089,23,4,28.8571,8,Docker,systemd-base
1,4,0.5561,0,1,58,140,Travis,apache-php
1,4,1.9172,0,5,10.5,28,Travis,stack
1,4,3.9063,15,6,29,15,Docker,openjdk
1,4,7.8564,0,1.5833,6.6667,164,Circle,jetty
1,4,8.0164,0,3.5714,37.2857,197,Travis,ubuntu
1,4,16.1885,0,5,37,210,Circle,golang
1,4,22.912,22,7,21,30,Docker,python
1,4,29.0707,0,0,3,112,Circle,jetty
1,4,30.8876,0,1,8,58,Travis,java
1,4,33.9518,0,2,5,98,Circle,node
1,4,61.5269,16,5,24,7,Docker,alpine-base
1,4,76.6853,14,1.1111,8.5556,46,Docker,dockergui
1,4,79.9721,0,6,12,126,Travis,golang
1,4,82.3704,0,0,8,71,Circle,node
1,4,114.074,20,5,47,8,Docker,alpine
1,4,123.587,0,0,4,77,Circle,nginx
1,4,149.07,0,6,11,54,Circle,ubuntu
1,4,151.209,27,10,45,171,Docker,ubuntu
1,4,184.718,0,5,28,64,Travis,nginx
1,4,219.294,0,5,16,162,Circle,core-box
1,4,252.925,119,3.9355,18.0968,76,Docker,alpine
1,4,267.745,0,4,14,181,Circle,core-box
1,4,353.239,0,1.4286,50.2857,302,Travis,ubuntu
1,4,380.563,0,0.75,8.75,327,Travis,python
1,4,438.017,0,4.6,16.2,112,Travis,node
1,4,628.195,0,0.5,4,361,Travis,java
1,4,642.966,0,4,9,387,Travis,jdkydl
1,4,821.945,0,2.6923,7.4615,262,Travis,java
1,4,863.18,0,26,68.9333,1278,Travis,base
1,4,1089.4,0,1.8571,15,417,Circle,openjdk
2,4,0.0004,137,3,3,1,Docker,prometheus
2,4,0.0019,30,6,21,73,Docker,arch-mini
2,4,0.002,189,2,5.1667,8,Docker,mesos-dns
2,4,0.0022,13,1,8,17,Docker,node
2,4,0.0033,27,7,27,18,Docker,ubuntu
2,4,0.0057,0,2.3333,19.3333,41,Circle,debian
2,4,0.0076,22,3,11,14,Docker,arch-base
2,4,0.0097,22,1,7,5,Docker,ubuntu
2,4,0.0097,26,9,23,31,Docker,ubuntu
2,4,0.0114,35,6,47,10,Docker,systemuser
2,4,0.0129,74,6,20,112,Docker,ubuntu
2,4,0.0143,18,3,11,8,Docker,maven-test
2,4,0.0195,28,4.5,8.5,3,Docker,collectd
2,4,0.0356,16,1,10,8,Docker,alpine
2,4,0.0965,0,1.6667,8.6667,85,Circle,centos
2,4,0.1041,0,24,30,46,Circle,ubuntu
2,4,0.3458,41,3.5,9.5,19,Docker,spark-base
2,4,0.5516,17,1,55.5,19,Docker,fedora
2,4,0.709,0,0,8.8571,48,Circle,node
2,4,0.9339,77,3.7778,15.6667,102,Docker,rai
2,4,1.6272,80,1,5,32,Docker,logstash
2,4,1.9786,0,1,2,93,Travis,nginx
2,4,2.4295,65,9,16,55,Docker,baseimage
2,4,5.0017,87,3,16,107,Docker,java
2,4,5.3457,14,1,12,6,Docker,ubuntu
2,4,7.0563,0,3,18,130,Circle,alpine-base
2,4,8.7011,0,2,12,28,Travis,alpine
2,4,10.8772,0,0,3,62,Circle,java
2,4,11.2416,47,10,82.5,43,Docker,ubuntu
2,4,20.9747,0,2,8.5,69,Circle,alpine
2,4,27.8815,0,1,108,169,Travis,ubuntu
2,4,52.0142,78,3,31,62,Docker,alpine
2,4,54.2374,27,3.5,18,35,Docker,minimal-notebook
2,4,60.4764,0,1,6,69,Travis,alpine
2,4,62.2769,39,4,15,31,Docker,elasticsearch
2,4,71.8883,0,1,59,285,Circle,fedora
2,4,76.2529,0,1,4,48,Circle,alpine
2,4,95.0106,31,0.7778,4.2222,65,Docker,alpine
2,4,97.8665,0,0,18,52,Circle,alpine
2,4,141.097,262,8,10,515,Docker,python
2,4,160.07,0,1.5,9.5,562,Travis,node
2,4,191.968,0,4,11,209,Travis,debian
2,4,200.918,0,2,44,180,Circle,alpine
2,4,202.327,0,0,1.5,242,Travis,python
2,4,378.905,0,2.6667,16.6667,293,Travis,node-chrome
2,4,386.751,23,4,22.7778,26,Docker,base
2,4,433.042,0,6.5,14,823,Travis,golang
2,4,450.449,0,3,6,169,Travis,alpine-java
2,4,459.57,0,0.6667,4,442,Travis,nginx
2,4,645.817,55,10,41,273,Docker,node
2,4,672.059,25,0,18,196,Docker,node
2,4,708.75,0,2,12,99,Travis,alpine
2,4,843.985,0,1,11,1233,Travis,openjdk
2,4,896.422,0,3,22,2981,Travis,base
2,4,1036.21,0,1,4,121,Circle,busybox
2,4,1380.53,0,1,10,336,Circle,ruby
3,4,0.0012,18,3,8.8571,18,Docker,latex
3,4,0.0013,306,4,15,8,Docker,ubuntu
3,4,0.002,0,25,81,51,Travis,ubuntu
3,4,0.0022,56,0,14.6667,55,Docker,alpine
3,4,0.0026,123,4,11,2,Docker,debian
3,4,0.0044,23,6,17,14,Docker,ubuntu
3,4,0.0085,139,8,64,30,Docker,centos
3,4,0.0151,13,6,43,10,Docker,debian
3,4,0.0164,108,1,12,16,Docker,alpine
3,4,0.0171,12,1,22,9,Docker,alpine
3,4,0.0342,65,2.6667,8,5,Docker,elk
3,4,0.0356,14,2,14.5,10,Docker,crcbase
3,4,0.0439,11,7,12,1,Docker,ubuntu
3,4,0.0758,25,5,13,5,Docker,ubuntu-debootstrap
3,4,0.0773,296,40,142.5,226,Docker,debian-debootstrap
3,4,2.4782,0,1.3333,6.6667,40,Circle,result-processing
3,4,7.7354,0,1,32,48,Travis,alpine
3,4,9.0212,0,9.8,67.2,248,Circle,centos
3,4,10.3687,21,4,13,10,Docker,ubuntu
3,4,14.0272,19,1,35.2857,61,Docker,ubuntu
3,4,37.9807,0,4,14,108,Circle,baseimage
3,4,73.0325,0,2,4.4,577,Travis,nginx
3,4,123.565,0,0,7,52,Circle,node
3,4,176.742,35,4.3333,14.7143,28,Docker,baseimage
3,4,183.34,0,1.3333,11,846,Travis,node
3,4,224.962,0,2,22,321,Travis,websphere-liberty
3,4,226.178,0,6,19.6,342,Travis,websphere-liberty
3,4,251.358,0,1,6,206,Travis,maven
3,4,253.975,0,0,7,108,Circle,java
3,4,296.855,0,8,42.5,141,Travis,baseimage
3,4,311.624,0,1,24,140,Travis,alpine
3,4,314.648,50,3,16,45,Docker,alpine
3,4,377.098,0,3.4444,9.4444,178,Circle,alpine-node
3,4,489.985,0,1,11,284,Travis,node
3,4,644.631,0,0,9,253,Circle,node
4,4,0.0011,297,5,17,8,Docker,ubuntu
4,4,0.0013,73,0,3,1,Docker,ruby
4,4,0.002,111,3,6,5,Docker,ubuntu
4,4,0.004,35,4,14,2,Docker,docker-bitrise-base
4,4,0.0041,122,4,3,5,Docker,ubuntu
4,4,0.0058,356,3,16,31,Docker,debian
4,4,0.0058,133,4,7,2,Docker,ubuntu
4,4,0.009,267,3.1538,29.4615,24,Docker,ubuntu
4,4,0.0098,0,3,10,5,Travis,alpine
4,4,0.0155,0,1,17,9,Travis,rpi-alpine
4,4,0.0233,118,5,6,21,Docker,debian
4,4,0.0299,0,0,5,26,Travis,alpine-oraclejdk8
4,4,0.0315,123,3,18,11,Docker,php
4,4,0.0386,69,1,10,34,Docker,baseimage
4,4,0.0632,0,1,17,8,Travis,rpi-alpine
4,4,0.555,0,1,17,28,Travis,rpi-alpine
4,4,1.275,31,7,36.6,27,Docker,ubuntu
4,4,4.3663,0,3.125,7.875,134,Travis,mono
4,4,7.9905,0,3,8,244,Circle,basebottle
4,4,19.93,0,0,17,88,Circle,alpine
4,4,21.2345,0,2,16,4,Travis,rpi-raspbian
4,4,27.9552,0,1,9,111,Travis,python
4,4,31.9798,36,4,36,42,Docker,centos
4,4,34.8089,48,4,18,22,Docker,node
4,4,54.1992,0,0.8571,6.7143,272,Circle,parkmap
4,4,68.9188,87,10.7143,30.2857,69,Docker,baseimage
4,4,110.195,0,0.75,38.75,386,Circle,python
4,4,204.008,0,8,16,448,Travis,nginx
4,4,222.737,0,2.6667,22.6667,4831,Circle,alpine-java
4,4,242.423,0,4.0476,24.0952,581,Travis,alpine
4,4,315.801,0,1,23,78,Travis,alpine
4,4,371.673,0,2,18,56,Travis,alpine
4,4,500.114,0,8,31,173,Travis,python
4,4,535.883,0,4.75,6.25,534,Circle,cymetric-deps
4,4,540.94,0,1.5,5,176,Travis,openjdk
4,4,1116.14,0,1,4,1625,Circle,cyclus
4,4,1575.08,0,0,14,988,Circle,python
5,4,0.0053,318,2,6,7,Docker,debian
5,4,0.0093,15,7,13.5,11,Docker,jenkins
5,4,0.0166,69,9,23,7,Docker,ruby23-base
5,4,0.0184,34,2.6667,9,3,Docker,jenkins
5,4,0.0253,12,2,11,8,Docker,alpine
5,4,0.064,115,5,7.3333,5,Docker,ubuntu-php
5,4,0.7883,20,6,24,10,Docker,debian
5,4,3.3336,0,2.6667,10.3333,103,Circle,maven
5,4,6.9593,0,1,2,232,Circle,nginx
5,4,23.1293,0,2,5,157,Circle,java
5,4,342.655,0,1,2,275,Circle,meteor-base
5,4,500.026,0,16,32,85,Circle,diaspora-docker
6,4,0.0022,27,12,24,27,Docker,golang
6,4,0.0036,103,2,16.3333,105,Docker,alpine
6,4,0.0036,79,6,22,60,Docker,debian
6,4,0.0053,84,6,14,12,Docker,docker-bitrise-base
